duration,protocol_type,service,src_bytes,dst_bytes,failed_logins,count,srv_count,same_srv_rate,diff_srv_rate,attack_type
5,tcp,ftp,114,226,2,8,10,0.6751976423148787,0.3414593510335258,3
0,tcp,http,0,0,0,301,189,0.10005468408306134,0.9246325001947038,1
3,tcp,http,463,2204,0,5,4,1.0,0.0,0
3,tcp,ssh,90,319,4,20,8,0.6078762239581055,0.537321973353824,5
0,tcp,ssh,179,840,7,40,15,0.5356818708360969,0.40220802128350175,2
0,tcp,ssh,162,893,6,35,16,0.5321726337060374,0.3836946942904177,2
4,tcp,smtp,87,474,1,12,7,0.6043265694595733,0.3816622177618873,3
6,tcp,ftp,88,237,2,14,12,0.5112215083923475,0.5226532644680729,3
0,tcp,ssh,153,838,5,22,26,0.6168619928361863,0.25902753724402083,2
0,tcp,ssh,169,903,10,32,17,0.5377432902314766,0.39580939934820014,2
2,tcp,ftp,138,298,2,12,11,0.6570419908195205,0.36545155240184046,3
0,tcp,ssh,171,752,11,25,27,0.6587567897276687,0.3669894162756905,2
3,tcp,ssh,50,225,3,10,10,0.5855012282855565,0.49107532929732906,5
0,tcp,http,0,0,11,60,35,0.3422918061972578,0.5390147310929347,4
0,tcp,http,0,0,8,37,48,0.359998924905138,0.5859273636773579,4
2,tcp,ftp,82,203,1,14,8,0.5130909333478376,0.5838147577710218,3
3,tcp,ssh,42,242,4,18,8,0.4550974507467767,0.4106527554575141,5
5,udp,http,577,2757,0,1,1,1.0,0.0,0
4,tcp,smtp,393,4778,0,1,3,1.0,0.0,0
5,tcp,ssh,68,282,3,16,11,0.5468121507762492,0.43218640612665693,5
0,tcp,ssh,185,701,7,40,19,0.7178006887956598,0.43796736785127127,2
0,tcp,ssh,187,935,9,40,26,0.5516598282830786,0.4771826936507139,2
5,tcp,dns,205,4261,0,5,2,1.0,0.0,0
0,tcp,http,0,0,15,45,47,0.3991505703537802,0.5155431876254071,4
9,tcp,smtp,302,2202,0,1,3,1.0,0.0,0
0,tcp,http,0,0,13,47,32,0.3304784023492721,0.48435319466231974,4
5,udp,dns,482,4838,0,5,2,1.0,0.0,0
0,tcp,http,0,0,10,39,45,0.451464446642854,0.4492428071051146,4
0,tcp,ssh,127,872,10,35,28,0.6778556003941444,0.32901521841419257,2
3,tcp,ftp,140,221,3,8,11,0.42564022821493497,0.3284205676876809,3
2,tcp,ssh,66,322,1,10,13,0.525861344242442,0.4343151145453539,5
0,tcp,http,0,0,0,180,183,0.054670457909696754,0.9594017082916784,1
0,tcp,http,0,0,14,35,31,0.5872557055888858,0.66043002384463,4
3,tcp,ftp,127,354,3,11,6,0.426012808878036,0.5996107848802907,3
0,tcp,http,0,0,12,31,46,0.3044460207527189,0.5711202996560107,4
0,tcp,http,0,0,12,36,45,0.513424489784635,0.6732800664767928,4
6,udp,dns,225,1538,0,4,3,1.0,0.0,0
2,tcp,ssh,57,307,3,12,12,0.6064394493256535,0.48387888564677145,5
0,tcp,http,0,0,10,37,48,0.45054437525750013,0.682738273864158,4
0,tcp,http,0,0,10,56,27,0.3561564322564465,0.40468462178487113,4
0,tcp,http,0,0,8,32,41,0.3304147207567257,0.6141017519720163,4
0,tcp,http,0,0,15,53,39,0.5991722949497105,0.6531493813372833,4
3,tcp,ssh,68,229,1,13,11,0.4605199810617214,0.477007739458921,5
7,udp,http,590,4202,0,5,4,1.0,0.0,0
5,tcp,dns,291,2998,0,3,3,1.0,0.0,0
0,tcp,http,0,0,0,207,166,0.08076787701039216,0.9080100678569972,1
0,tcp,http,0,0,12,57,34,0.46617652690316747,0.49277460631066355,4
2,tcp,ssh,45,234,2,19,11,0.5768132208345395,0.4644341132374421,5
5,tcp,smtp,87,355,3,12,12,0.6748801340378618,0.32922548626569603,3
3,tcp,ssh,59,259,3,10,8,0.5217468622036625,0.4910870938174171,5
0,tcp,ssh,159,943,6,33,19,0.6583942910083547,0.34546175897477893,2
6,tcp,ftp,101,330,3,12,10,0.40951141307929734,0.5365620272220353,3
5,tcp,ssh,108,255,4,14,10,0.49940212358111097,0.4048407358581287,5
0,tcp,http,0,0,0,271,253,0.09121055889507479,0.9681315862737054,1
0,tcp,http,0,0,0,251,164,0.11890338143781808,0.9252198583199517,1
0,tcp,http,0,0,0,303,203,0.0683305417910168,0.96686573407071,1
3,tcp,smtp,85,357,2,10,10,0.5735715044121811,0.4719611426459699,3
3,tcp,ssh,93,392,1,15,9,0.49122002639436896,0.40036686627271445,5
3,tcp,ssh,41,312,1,13,11,0.5969805481095809,0.5199116974912816,5
0,tcp,ssh,122,960,12,23,29,0.6969686396791398,0.24328805114551383,2
0,tcp,ssh,164,917,7,23,24,0.7023214310491793,0.31834832035201366,2
3,tcp,ssh,98,305,1,11,8,0.6160722811123036,0.3708671392123422,5
5,tcp,ssh,103,333,4,11,13,0.6214864346859514,0.5421064552634909,5
3,tcp,ftp,90,489,3,8,12,0.42548741209527075,0.4502147107924581,3
0,tcp,http,0,0,0,385,180,0.13913896857049357,0.9260649600996695,1
3,tcp,ssh,89,312,3,12,8,0.6099574232983678,0.41687338427705306,5
0,tcp,http,0,0,0,339,372,0.11014501891947114,0.8668060008149402,1
0,tcp,ssh,180,958,10,40,24,0.6853378508911069,0.43811495356597374,2
0,tcp,ssh,162,740,6,32,21,0.5154766220976924,0.2519243501886137,2
0,tcp,http,0,0,8,39,33,0.4541172092293762,0.4150404588410134,4
6,tcp,smtp,94,265,2,14,10,0.6852336882269432,0.4946014799821653,3
4,udp,http,529,3381,0,1,2,1.0,0.0,0
7,tcp,dns,448,4207,0,4,4,1.0,0.0,0
0,tcp,http,0,0,0,319,258,0.05995327263374729,0.9383768846462477,1
0,tcp,http,0,0,0,209,368,0.09271156268513085,0.9758411623351172,1
0,tcp,ssh,153,954,9,21,25,0.5153087555528287,0.3879039612513244,2
0,tcp,http,0,0,10,40,26,0.5400853671553532,0.5599865369534276,4
4,tcp,ssh,41,224,1,10,9,0.4666178880394719,0.5431733925895799,5
4,tcp,ftp,118,312,1,12,8,0.4289419759395842,0.3861368512302225,3
2,tcp,smtp,120,427,1,12,12,0.6327886399740309,0.5797355022875011,3
0,tcp,http,0,0,10,45,37,0.46844122789819487,0.4492706025497507,4
6,tcp,smtp,83,444,1,13,8,0.6944652725001503,0.4118517260152441,3
6,tcp,smtp,140,453,3,10,12,0.41075878211011546,0.47770063455427547,3
5,tcp,ssh,72,287,2,14,12,0.6454983057428818,0.4895446789701339,5
0,tcp,ssh,165,910,9,38,26,0.7246398179739144,0.4962185280485799,2
0,tcp,http,0,0,0,253,161,0.06986078347732066,0.9096697246247775,1
4,tcp,ssh,84,243,4,19,12,0.5562360336011678,0.5218530210600121,5
3,tcp,ssh,45,316,1,14,14,0.4888837720253261,0.4029944341967321,5
8,tcp,smtp,229,1631,0,3,1,1.0,0.0,0
0,tcp,ssh,123,790,8,37,15,0.5143507445942685,0.478433471814761,2
0,tcp,ssh,162,881,7,31,18,0.6047019926454662,0.25641720576999055,2
0,tcp,http,0,0,0,393,301,0.04977168560067148,0.9755256718484301,1
0,tcp,http,0,0,10,31,43,0.4433577994414847,0.5780405247546258,4
3,tcp,ftp,82,273,1,9,6,0.6051593728956086,0.5726590375220684,3
0,tcp,http,0,0,0,224,189,0.025424390591797817,0.9676652049871403,1
3,tcp,smtp,136,215,2,10,8,0.5341698930351494,0.4888810334896639,3
4,tcp,ssh,51,293,1,18,12,0.4804843904352675,0.5123370946419232,5
10,tcp,dns,270,2894,0,4,1,1.0,0.0,0
3,tcp,ftp,115,331,2,11,7,0.4207444283879733,0.5286183884581825,3
0,tcp,ssh,128,794,8,40,29,0.5437993737713169,0.44382574644856887,2
3,tcp,ssh,107,337,4,16,13,0.45808279688613696,0.46365576198727454,5
0,tcp,http,0,0,11,57,33,0.35283752952238834,0.6176410669506845,4
0,tcp,ssh,155,778,7,31,30,0.6011810412437772,0.34183452739295594,2
0,tcp,http,0,0,0,292,310,0.03031666020273345,0.958415018119939,1
0,tcp,ssh,185,801,5,38,24,0.573016946272625,0.21106752243772212,2
0,tcp,ssh,187,960,12,35,23,0.7075840348128078,0.3151758577085395,2
0,tcp,http,0,0,0,181,316,0.13571235958964148,0.9241097776306699,1
3,tcp,ftp,148,433,2,13,6,0.4627831037468115,0.39429922074964197,3
9,tcp,smtp,234,3293,0,4,3,1.0,0.0,0
3,tcp,ssh,103,283,2,15,14,0.566367541391784,0.5322775168928893,5
9,udp,dns,356,4485,0,4,3,1.0,0.0,0
0,tcp,http,0,0,0,294,230,0.026492632231522092,0.9158567585051768,1
0,tcp,http,0,0,0,254,324,0.026374960535301226,0.8785430888435881,1
2,tcp,ftp,101,424,2,13,8,0.48657889299455664,0.5732575158028608,3
0,tcp,http,0,0,14,46,30,0.3173051338110638,0.6901806108691897,4
0,tcp,http,0,0,13,44,44,0.390968044715383,0.5881481863566563,4
0,tcp,ssh,154,977,5,27,20,0.7658785980809759,0.28793354895802814,2
9,udp,http,332,1743,0,2,4,1.0,0.0,0
0,tcp,http,0,0,0,249,333,0.13255118759844922,0.9430355691122967,1
3,tcp,ssh,73,250,2,20,12,0.47121321971175273,0.49302213165168235,5
0,tcp,ssh,155,911,12,27,15,0.699428961873076,0.49088027758058084,2
0,tcp,http,0,0,0,234,309,0.0722022808574966,0.8896220961297793,1
0,tcp,ssh,150,990,11,38,16,0.7726714131067911,0.3305800644927833,2
0,tcp,http,0,0,10,52,49,0.5944876424550533,0.43294498445203217,4
5,tcp,ftp,137,292,2,14,11,0.6084427498196121,0.3552436593424023,3
0,tcp,http,0,0,14,52,47,0.5624322439103664,0.5969867720132357,4
0,tcp,http,0,0,15,41,44,0.3893533233174016,0.6768402070664514,4
0,tcp,ssh,167,849,12,31,17,0.7543911670933221,0.4321600698622627,2
0,tcp,ssh,199,989,7,34,18,0.7087182843292648,0.20972393136340775,2
5,tcp,smtp,98,420,1,11,10,0.5617116492492302,0.30991040434343076,3
3,tcp,ssh,60,382,2,10,9,0.5981934306817143,0.4196660938398043,5
2,tcp,ftp,137,423,2,11,9,0.49362334155126364,0.53847798937999,3
5,tcp,dns,508,3548,0,1,5,1.0,0.0,0
0,tcp,http,0,0,0,248,319,0.13219639072257092,0.9029697651879707,1
2,tcp,ssh,54,210,1,13,12,0.48535070471988134,0.46547310170779665,5
0,tcp,ssh,157,750,6,36,24,0.7401290596218062,0.4283886582846692,2
0,tcp,http,0,0,12,34,37,0.5276386484082282,0.5361587343309587,4
2,tcp,smtp,86,321,1,10,9,0.6525680438293973,0.4497645944904813,3
0,tcp,ssh,132,887,10,28,26,0.7208006351045447,0.36843893652953996,2
10,tcp,http,351,1966,0,3,2,1.0,0.0,0
0,tcp,ssh,200,795,8,20,24,0.6748268968004801,0.31114997299944525,2
0,tcp,ssh,179,974,5,20,29,0.616859327433471,0.3155586187918436,2
0,tcp,http,0,0,12,53,28,0.5263792653999121,0.4025968299964891,4
0,tcp,http,0,0,13,47,34,0.5700085241608785,0.44859340018889793,4
0,tcp,ssh,172,863,5,33,23,0.5647053377983913,0.2303478011114672,2
5,tcp,http,351,2190,0,4,3,1.0,0.0,0
0,tcp,http,0,0,9,60,44,0.5791155589714093,0.6273933570648837,4
6,tcp,smtp,257,2077,0,5,3,1.0,0.0,0
7,tcp,http,497,4188,0,2,2,1.0,0.0,0
3,tcp,ssh,111,294,3,13,8,0.5752540446498717,0.5230055257617264,5
4,tcp,ftp,88,495,3,11,7,0.6450740182487849,0.49885793768031006,3
0,tcp,http,0,0,15,34,42,0.5856312920438329,0.5824986773840738,4
0,tcp,http,0,0,0,228,325,0.05109792129861627,0.9291202969378561,1
0,tcp,http,0,0,14,38,33,0.36280988863498276,0.6699934606479754,4
0,tcp,http,0,0,0,314,349,0.041785201020706465,0.9132411384537651,1
5,tcp,ssh,71,221,2,11,14,0.584594606656738,0.48035843296614245,5
0,tcp,ssh,179,700,11,25,30,0.7523699582692942,0.45353633458582737,2
4,udp,http,463,4184,0,3,1,1.0,0.0,0
0,tcp,http,0,0,0,320,363,0.03484887139151335,0.9229904682869416,1
3,tcp,smtp,125,258,3,13,12,0.4416197574423771,0.598265825871843,3
0,tcp,ssh,125,764,6,26,21,0.5154224657664395,0.40088824036331205,2
5,tcp,ssh,74,321,2,14,8,0.5194202305277933,0.4804711195848017,5
0,tcp,ssh,162,752,11,35,28,0.5578628551052305,0.3882769569631891,2
0,tcp,http,0,0,0,232,224,0.07089230988339829,0.87835386423971,1
0,tcp,http,0,0,11,47,29,0.3951683460631791,0.5626961748877121,4
0,tcp,http,0,0,0,303,149,0.0905324477867888,0.9735030352897853,1
0,tcp,http,0,0,14,52,47,0.5317652865961539,0.5767160115400216,4
4,tcp,ftp,81,227,1,14,7,0.5368059645384102,0.45366976990468744,3
2,tcp,smtp,143,211,3,10,6,0.5837841083514341,0.558217078988255,3
0,tcp,ssh,186,840,12,29,23,0.5337272940003953,0.3450286566814012,2
5,udp,dns,312,4550,0,5,4,1.0,0.0,0
4,tcp,ssh,113,393,4,19,12,0.4990250215793845,0.402145461461421,5
0,tcp,http,0,0,0,278,339,0.12239651771036349,0.8501666741282295,1
0,tcp,ssh,143,853,10,26,18,0.548028865893151,0.3309044872391722,2
6,tcp,ftp,107,372,1,14,9,0.5803311707601434,0.4714750368133275,3
0,tcp,http,0,0,0,300,262,0.0901957017805116,0.8569747773330908,1
0,tcp,http,0,0,13,35,29,0.43694781044133535,0.6158979255904304,4
0,tcp,http,0,0,10,54,36,0.382612334561658,0.608917133943857,4
4,tcp,smtp,102,208,1,13,8,0.42523590914882153,0.3252307780942692,3
0,tcp,ssh,170,992,12,30,30,0.540569203372269,0.224109197061786,2
0,tcp,http,0,0,0,160,143,0.11181696642367552,0.8703738614764766,1
9,tcp,smtp,400,4258,0,4,2,1.0,0.0,0
5,tcp,ssh,98,350,3,14,15,0.5329783289136328,0.42753816320004345,5
5,tcp,dns,263,3352,0,1,1,1.0,0.0,0
3,tcp,ssh,107,200,4,18,10,0.4987474741356396,0.46227037154718836,5
4,tcp,ssh,118,200,4,20,12,0.5659230849169191,0.35191864071413637,5
0,tcp,ssh,175,997,8,30,15,0.5208808254747074,0.4503017333331872,2
0,tcp,ssh,127,917,9,25,30,0.5064447801848683,0.2044753325515759,2
3,tcp,ssh,70,366,1,13,9,0.6410783829041995,0.5479956310792747,5
0,tcp,ssh,178,706,8,25,23,0.5179121627126342,0.3043206334752198,2
0,tcp,ssh,159,865,8,28,15,0.6755267209497544,0.3989000372985174,2
0,tcp,http,0,0,13,42,32,0.4860732097919265,0.6823019349541833,4
0,tcp,http,0,0,14,59,49,0.39786188797594824,0.63226540686613,4
0,tcp,http,0,0,0,297,209,0.12173776489538164,0.8545266002921234,1
3,tcp,ssh,80,304,3,14,9,0.47241475277021794,0.48166827871788936,5
0,tcp,ssh,124,711,5,33,27,0.5566896379992191,0.44603850299021736,2
4,tcp,ftp,89,229,2,13,9,0.5128857455068333,0.5544004918822085,3
5,tcp,ssh,52,267,2,18,10,0.5387918370881454,0.4371758983196962,5
0,tcp,ssh,175,837,9,20,27,0.548707817873299,0.3243610578528826,2
0,tcp,http,0,0,0,256,351,0.024177115121997682,0.9089504124034683,1
0,tcp,http,0,0,0,218,323,0.02193463888359839,0.8652115093318061,1
8,udp,smtp,580,4799,0,1,1,1.0,0.0,0
7,tcp,smtp,329,1963,0,3,5,1.0,0.0,0
0,tcp,ssh,145,743,8,29,19,0.5418467725251443,0.44125884814973676,2
2,tcp,ssh,70,317,2,14,10,0.46109242796722877,0.5249249194133572,5
0,tcp,http,0,0,15,37,50,0.3190070382934409,0.5980167147336211,4
4,tcp,ssh,113,273,2,10,8,0.6445030174622173,0.5060166771764809,5
4,tcp,dns,324,3869,0,2,2,1.0,0.0,0
6,tcp,ftp,146,248,1,12,6,0.6782604330389361,0.3151719275546728,3
4,tcp,ssh,48,261,2,19,13,0.5429023063189367,0.3772679729801782,5
0,tcp,http,0,0,15,50,31,0.41427780841537787,0.6692500416646574,4
2,tcp,smtp,106,341,1,15,6,0.6609507329583985,0.4618771661727012,3
0,tcp,ssh,123,707,11,28,28,0.6186231096772037,0.3529436843789596,2
0,tcp,ssh,122,743,11,21,22,0.5387254057623839,0.4624198097188052,2
0,tcp,ssh,173,908,10,23,15,0.5770099295254613,0.43851430483127385,2
3,tcp,smtp,123,436,2,12,6,0.6337824684368345,0.5417095217511274,3
0,tcp,http,0,0,0,250,215,0.0981684579546148,0.9116815541122285,1
0,tcp,http,0,0,8,45,33,0.533684096306336,0.6344199606498597,4
3,tcp,smtp,109,223,3,11,10,0.588095336114064,0.3105519996401086,3
0,tcp,http,0,0,15,38,48,0.3837309577521757,0.5813692708733186,4
0,tcp,http,0,0,0,356,142,0.09084179368824971,0.9109578321427289,1
0,tcp,http,0,0,0,337,145,0.035849787584751644,0.9775425390356762,1
2,tcp,smtp,155,476,2,12,8,0.42715006027666375,0.5884968456294098,3
0,tcp,ssh,142,820,6,35,23,0.6044051902954566,0.37919417483181694,2
0,tcp,http,0,0,12,56,37,0.5810831622629078,0.5189914364646138,4
0,tcp,http,0,0,12,38,29,0.3371117675916193,0.5281010005635134,4
0,tcp,ssh,183,898,7,21,23,0.5487330398880313,0.20917312882273706,2
0,tcp,ssh,147,951,11,37,20,0.6984821035755148,0.23392646860731042,2
0,tcp,http,0,0,0,249,288,0.11498231019050356,0.9363853425875145,1
0,tcp,http,0,0,0,348,174,0.04848946068005727,0.8544073114100993,1
10,tcp,smtp,471,1641,0,2,4,1.0,0.0,0
9,udp,smtp,229,2322,0,4,4,1.0,0.0,0
0,tcp,http,0,0,0,334,187,0.14981707692398985,0.9555783832462276,1
0,tcp,ssh,168,978,6,20,22,0.6653313684325368,0.41880020633355897,2
0,tcp,http,0,0,9,53,29,0.4503574607300078,0.5752021661746327,4
0,tcp,ssh,122,741,6,28,27,0.7595037567100577,0.2666637270307555,2
0,tcp,ssh,160,841,6,21,23,0.6551468913103052,0.2139653234005889,2
6,tcp,http,541,3368,0,1,4,1.0,0.0,0
0,tcp,http,0,0,10,41,31,0.5022002576898982,0.6398785838425761,4
0,tcp,http,0,0,15,42,27,0.42636540082421626,0.6802663301945253,4
0,tcp,http,0,0,10,53,32,0.5516931100024675,0.6014706407937466,4
4,udp,smtp,440,2903,0,4,4,1.0,0.0,0
0,tcp,http,0,0,0,194,310,0.1474552283333155,0.8863964963136411,1
0,tcp,http,0,0,12,47,38,0.5744461943648932,0.5516442057738935,4
5,tcp,smtp,155,235,1,9,9,0.4477791041352402,0.43237488527812173,3
0,tcp,ssh,168,971,11,34,29,0.5351761340450891,0.31554798480308865,2
0,tcp,ssh,185,830,12,31,17,0.53333398198766,0.4981805493255985,2
0,tcp,http,0,0,15,46,40,0.5542840339369088,0.5601787067559347,4
2,tcp,ssh,96,327,2,18,11,0.5331132023440164,0.44234204965955604,5
4,tcp,ssh,84,247,2,16,15,0.48631185177946334,0.4550293420040696,5
4,tcp,http,234,3836,0,3,4,1.0,0.0,0
0,tcp,http,0,0,0,296,272,0.025214229154727187,0.9563083905942922,1
0,tcp,ssh,144,767,11,38,24,0.7309791065186009,0.44473490966940205,2
2,tcp,ssh,71,345,4,18,15,0.5480729171815515,0.5286825832276228,5
0,tcp,http,0,0,0,208,173,0.06424183426000171,0.88086265354533,1
0,tcp,ssh,167,702,5,35,25,0.7141050762909409,0.44948791029938645,2
4,tcp,ssh,91,214,1,17,11,0.5440015154566534,0.44178869078322697,5
5,tcp,ftp,120,468,3,15,9,0.5649426605383854,0.48288007448730763,3
5,tcp,ssh,78,266,2,19,14,0.5613377202810883,0.423772304622749,5
0,tcp,http,0,0,0,208,284,0.03449067210154776,0.9725815968914038,1
0,tcp,http,0,0,14,43,46,0.4911188442741196,0.6800999134475725,4
0,tcp,http,0,0,0,337,373,0.13163763238036894,0.9120010084511955,1
0,tcp,http,0,0,11,57,38,0.4584853572366367,0.544034285792092,4
3,tcp,ssh,116,202,2,20,9,0.5120932718269178,0.4352917594684754,5
0,tcp,ssh,121,935,10,38,23,0.5212903693472981,0.3221686197926118,2
0,tcp,ssh,156,886,8,27,17,0.7809787515797115,0.44718328826118936,2
0,tcp,ssh,148,827,11,30,21,0.7834942004056444,0.22474899684263125,2
10,udp,http,437,2331,0,3,5,1.0,0.0,0
4,tcp,smtp,100,269,3,9,9,0.40898528321850464,0.3112584219569925,3
0,tcp,http,0,0,8,46,45,0.5575192148978386,0.41805801144239096,4
4,tcp,smtp,132,285,1,11,8,0.6395766866520731,0.38757366972454727,3
2,tcp,ftp,103,437,1,9,12,0.45233004477580113,0.49358771702964815,3
4,tcp,ssh,76,337,3,19,14,0.6350240959648075,0.36577358187472603,5
2,tcp,ssh,118,356,1,13,15,0.5691764514425735,0.5373594523374938,5
0,tcp,http,0,0,14,30,30,0.5423684094313156,0.4779369053153713,4
0,tcp,ssh,171,918,9,25,28,0.7533075962900211,0.3230188538505894,2
9,udp,smtp,283,3676,0,1,5,1.0,0.0,0
3,tcp,ssh,44,390,3,16,10,0.5511104741861196,0.48243760110201694,5
9,tcp,http,350,1918,0,4,1,1.0,0.0,0
4,udp,dns,474,2157,0,4,4,1.0,0.0,0
0,tcp,ssh,192,762,10,39,29,0.7886132483060624,0.45629527646775647,2
2,tcp,ftp,92,248,1,9,8,0.5827555910619625,0.44128009448701366,3
0,tcp,http,0,0,12,57,45,0.3839589894520903,0.49626226210583635,4
5,tcp,ssh,81,227,2,11,10,0.5651025433767185,0.4637768519284065,5
7,tcp,dns,430,3694,0,3,5,1.0,0.0,0
3,tcp,dns,312,3352,0,5,3,1.0,0.0,0
6,tcp,ftp,104,339,3,15,9,0.4557774605380824,0.3938685588103421,3
2,tcp,ftp,95,316,2,15,8,0.6139144989894618,0.4492587461803262,3
0,tcp,http,0,0,13,42,32,0.37896377071535214,0.4065587039295906,4
4,tcp,smtp,102,302,1,12,9,0.5783571269378177,0.4147770521932093,3
4,udp,dns,504,3333,0,2,1,1.0,0.0,0
10,udp,smtp,291,3736,0,5,2,1.0,0.0,0
3,tcp,smtp,151,331,1,11,12,0.6444250165015436,0.3885319850131593,3
0,tcp,ssh,174,729,11,34,15,0.7743983216503567,0.4470739285074774,2
0,tcp,ssh,130,771,8,20,21,0.6406079140163373,0.4145119863875816,2
2,tcp,ssh,46,225,4,10,11,0.46402170440423735,0.5374758214064461,5
5,tcp,smtp,90,369,1,10,11,0.6910410435041996,0.4677094849922178,3
0,tcp,http,0,0,0,195,199,0.14067731292860153,0.9099130428997189,1
4,tcp,ssh,64,313,3,13,15,0.5256045022300077,0.4126124446092272,5
2,tcp,ssh,113,286,3,16,9,0.4631780314117197,0.36558129708255693,5
5,tcp,ssh,100,268,2,17,11,0.6435253747544265,0.45347633237416946,5
0,tcp,http,0,0,0,320,360,0.12872864461379369,0.8716622255057399,1
0,tcp,http,0,0,14,32,48,0.5065237646841856,0.5264857422580749,4
0,tcp,ssh,150,853,11,21,20,0.6015527664091227,0.4188994881995254,2
0,tcp,http,0,0,0,234,260,0.06831671263043464,0.8648126326149599,1
0,tcp,http,0,0,0,243,296,0.03000675547626277,0.8858345579973173,1
0,tcp,ssh,172,943,8,25,17,0.7162867112081862,0.29819192657763705,2
3,udp,smtp,311,1845,0,5,5,1.0,0.0,0
0,tcp,ssh,177,728,6,30,18,0.6193117404860567,0.26639777080603344,2
0,tcp,http,0,0,0,278,258,0.1102189991447896,0.9608410752212612,1
8,udp,smtp,491,2457,0,4,2,1.0,0.0,0
2,tcp,ssh,42,227,3,18,10,0.5233249938335781,0.5048689932518995,5
0,tcp,ssh,180,917,7,31,22,0.6242901830106716,0.3792961621449558,2
0,tcp,ssh,160,831,7,20,24,0.5815902545579356,0.208230427258205,2
0,tcp,http,0,0,0,293,371,0.10015192807693415,0.9570650458428189,1
9,udp,dns,333,1596,0,2,1,1.0,0.0,0
3,tcp,http,570,4443,0,1,2,1.0,0.0,0
2,tcp,ssh,70,340,1,18,11,0.48344236320441786,0.466201612026734,5
4,tcp,ftp,138,224,1,9,9,0.4582429449953155,0.5683026323443611,3
0,tcp,http,0,0,10,39,50,0.5129747960201803,0.6398703664036496,4
4,tcp,ssh,115,329,1,11,15,0.5487609334088657,0.3766134172530281,5
0,tcp,http,0,0,11,57,43,0.459821728911866,0.41576373461919414,4
0,tcp,http,0,0,0,207,241,0.041330342797860846,0.9034785202734803,1
0,tcp,ssh,131,722,10,37,20,0.5813648056953304,0.35454497102438776,2
5,tcp,ssh,87,237,1,14,14,0.6274601308680674,0.3741972931807412,5
0,tcp,http,0,0,14,54,50,0.5903619405751351,0.6668437137901766,4
2,tcp,smtp,93,490,1,8,10,0.614610545000754,0.4961399353546122,3
0,tcp,ssh,181,885,9,35,16,0.5211201364909838,0.3387961985543968,2
0,tcp,ssh,122,937,9,39,15,0.7157538537679322,0.4209104904868409,2
3,tcp,ftp,122,429,3,12,7,0.4233506429160275,0.5326409581267987,3
6,tcp,smtp,133,265,1,13,8,0.4106085775059229,0.5329400437868632,3
4,tcp,ssh,49,334,4,14,11,0.5250354952906704,0.45574788211299866,5
0,tcp,http,0,0,0,186,254,0.14706645614436095,0.9334721068144922,1
0,tcp,ssh,125,907,7,37,17,0.6726754790686232,0.35045604173717415,2
3,tcp,ftp,108,367,1,13,10,0.45407667691700876,0.578651617115634,3
0,tcp,http,0,0,14,59,35,0.3124233397556617,0.5175860034330289,4
0,tcp,ssh,191,714,8,31,21,0.6412982012968602,0.2647735973498241,2
0,tcp,ssh,149,727,10,24,27,0.5526860753542079,0.37426846709812567,2
3,udp,smtp,580,2948,0,1,1,1.0,0.0,0
0,tcp,http,0,0,14,60,30,0.411695707757481,0.6830896479817737,4
0,tcp,ssh,125,861,7,26,21,0.6876798925559668,0.3770720182244969,2
5,tcp,ssh,72,262,2,14,15,0.5620282108480563,0.49379985941117377,5
0,tcp,http,0,0,0,250,311,0.029923761798213194,0.8845093099526024,1
3,tcp,ssh,60,391,2,20,9,0.5142757249246575,0.37374897384694244,5
5,tcp,ssh,95,317,1,18,13,0.4702936216095562,0.42579127424754437,5
3,tcp,ssh,52,232,3,18,9,0.5068793093980102,0.4132128959074546,5
0,tcp,ssh,135,998,11,24,22,0.6573588013624191,0.26281753118290596,2
0,tcp,http,0,0,0,362,141,0.12066948940448576,0.9731664069256423,1
3,tcp,ssh,65,345,2,16,10,0.5524201992233676,0.4168976048220999,5
0,tcp,http,0,0,13,32,26,0.4675998292710901,0.40685519198856684,4
5,tcp,http,523,4542,0,2,2,1.0,0.0,0
9,tcp,http,514,2010,0,5,4,1.0,0.0,0
0,tcp,http,0,0,12,44,35,0.5867558295069969,0.4396651733006293,4
6,tcp,ftp,115,329,3,14,11,0.6179523745501229,0.4196857944975442,3
0,tcp,http,0,0,0,303,289,0.07872476282808569,0.9516135204508678,1
4,udp,smtp,551,2986,0,2,2,1.0,0.0,0
6,tcp,http,511,3671,0,1,3,1.0,0.0,0
4,tcp,dns,565,2155,0,4,1,1.0,0.0,0
0,tcp,ssh,169,904,5,20,26,0.7491109253828113,0.4417913574646536,2
2,tcp,ssh,58,378,3,13,15,0.5403657371329714,0.5082813127297633,5
0,tcp,http,0,0,0,157,347,0.06963095899290818,0.9483092832955115,1
3,tcp,smtp,239,3984,0,2,5,1.0,0.0,0
0,tcp,ssh,149,900,10,36,28,0.590696801056158,0.3985578614477595,2
4,tcp,ftp,155,271,3,10,6,0.609959574994326,0.5695987175573801,3
0,tcp,http,0,0,0,310,329,0.11760727991987482,0.8604746573933727,1
5,tcp,ssh,49,243,2,19,12,0.4839573594244424,0.38811419698725896,5
9,udp,smtp,251,2444,0,1,3,1.0,0.0,0
0,tcp,ssh,137,946,10,26,23,0.6067406712050382,0.241387495595362,2
6,tcp,dns,494,3029,0,5,1,1.0,0.0,0
